IGOR
X NewDataFolder/S/O Graph1

WAVES	Avg_ad1_340_349
BEGIN
	-71.826248
	-71.790627
	-71.838753
	-71.80687
	-71.792816
	-71.814056
	-71.798752
	-71.811249
	-71.788124
	-71.779686
	-71.787186
	-71.791557
	-71.835312
	-71.785622
	-71.766876
	-71.797188
	-71.797501
	-71.770935
	-71.814995
	-71.798752
	-71.729065
	-71.843124
	-71.835617
	-71.830933
	-71.816879
	-71.799683
	-71.790306
	-71.81781
	-71.806557
	-71.809372
	-71.819687
	-71.792496
	-71.790627
	-71.798126
	-71.791565
	-71.777504
	-71.849998
	-71.832184
	-71.838753
	-71.778122
	-71.768127
	-71.785004
	-71.834366
	-71.816246
	-71.837502
	-71.826561
	-71.779999
	-71.82843
	-71.800934
	-71.776566
	-71.775932
	-71.780304
	-71.77343
	-71.780312
	-71.788116
	-71.82563
	-71.828438
	-71.780319
	-71.772812
	-71.750626
	-71.745628
	-71.835617
	-71.802193
	-71.819054
	-71.793747
	-71.819374
	-71.767807
	-71.798744
	-71.807503
	-71.821251
	-71.762802
	-71.808746
	-71.732498
	-71.738426
	-71.775925
	-71.826248
	-71.824684
	-71.779991
	-71.785309
	-71.770004
	-71.799995
	-71.767807
	-71.805626
	-71.755623
	-71.78125
	-71.773438
	-71.783745
	-71.805939
	-71.78157
	-71.797493
	-71.798431
	-71.771866
	-71.801872
	-71.772804
	-71.758438
	-71.802177
	-71.768745
	-71.764999
	-71.767502
	-71.815933
	-71.83625
	-71.802185
	-71.774368
	-71.78875
	-71.789375
	-71.769058
	-71.789062
	-71.793442
	-71.784683
	-71.794998
	-71.779373
	-71.755936
	-71.783745
	-71.809059
	-71.770004
	-71.781876
	-71.777184
	-71.770004
	-71.764687
	-71.801865
	-71.770622
	-71.774063
	-71.765305
	-71.796249
	-71.797188
	-71.766251
	-71.813126
	-71.788132
	-71.765625
	-71.803436
	-71.750626
	-71.821556
	-71.805618
	-71.772186
	-71.796555
	-71.770004
	-71.822189
	-71.826248
	-71.763115
	-71.746246
	-71.804688
	-71.817184
	-71.812805
	-71.771561
	-71.787186
	-71.781876
	-71.805626
	-71.803123
	-71.777496
	-71.753441
	-71.769058
	-71.798752
	-71.808441
	-71.772179
	-71.776871
	-71.800934
	-71.766556
	-71.79438
	-71.717186
	-71.778755
	-71.811249
	-71.820305
	-71.81469
	-71.817497
	-71.819687
	-71.761879
	-71.783432
	-71.821869
	-71.795937
	-71.754372
	-71.777817
	-71.748436
	-71.779686
	-71.787491
	-71.74469
	-71.759056
	-71.803116
	-71.768745
	-71.775314
	-71.79187
	-71.810623
	-71.792496
	-71.774376
	-71.793121
	-71.804375
	-71.784996
	-71.796249
	-71.778122
	-71.800308
	-71.787186
	-71.801559
	-71.767807
	-71.765625
	-71.794373
	-71.797188
	-71.822495
	-71.803749
	-71.766251
	-71.765938
	-71.759056
	-71.814682
	-71.78968
	-71.770935
	-71.763748
	-71.751244
	-71.784683
	-71.765312
	-71.808746
	-71.765305
	-71.748123
	-71.809372
	-71.803757
	-71.80687
	-71.797813
	-71.754379
	-71.78093
	-71.798431
	-71.792809
	-71.768127
	-71.747505
	-71.783127
	-71.764374
	-71.771248
	-71.794998
	-71.764694
	-71.734695
	-71.775932
	-71.766869
	-71.743752
	-71.766563
	-71.766556
	-71.797813
	-71.798439
	-71.729996
	-71.785934
	-71.767189
	-71.779694
	-71.70031
	-71.756874
	-71.770622
	-71.764053
	-71.779999
	-71.8125
	-71.787506
	-71.763435
	-71.748123
	-71.78688
	-71.774376
	-71.761559
	-71.794998
	-71.762184
	-71.770309
	-71.819382
	-71.784065
	-71.740623
	-71.712807
	-71.779678
	-71.784065
	-71.834061
	-71.807175
	-71.742813
	-71.716248
	-71.782188
	-71.797813
	-71.79406
	-71.761559
	-71.797501
	-71.759689
	-71.765625
	-71.78656
	-71.808121
	-71.773125
	-71.770309
	-71.754372
	-71.763435
	-71.820625
	-71.777809
	-71.782501
	-71.765938
	-71.756874
	-71.744064
	-71.787491
	-71.745621
	-71.774063
	-71.747818
	-71.807175
	-71.745926
	-71.772186
	-71.777817
	-71.743118
	-71.755936
	-71.77813
	-71.773758
	-71.769691
	-71.771561
	-71.797195
	-71.801865
	-71.788742
	-71.794373
	-71.829689
	-71.791245
	-71.746567
	-71.788437
	-71.76812
	-71.781876
	-71.757187
	-71.775627
	-71.789993
	-71.79187
	-71.779068
	-71.735306
	-71.730942
	-71.766556
	-71.744682
	-71.814377
	-71.77562
	-71.77562
	-71.791252
	-71.767181
	-71.739372
	-71.772499
	-71.800316
	-71.762184
	-71.789368
	-71.733116
	-71.749687
	-71.736877
	-71.772186
	-71.77906
	-71.753746
	-71.760315
	-71.783432
	-71.770004
	-71.767815
	-71.756248
	-71.737503
	-71.770935
	-71.761559
	-71.765938
	-71.721573
	-71.776566
	-71.81781
	-71.764374
	-71.791565
	-71.757805
	-71.750626
	-71.757187
	-71.738434
	-71.744064
	-71.777504
	-71.789993
	-71.756874
	-71.754684
END
X SetScale/P x 0,0.05,"ms", Avg_ad1_380_389; SetScale y 0,0,"mV", Avg_ad1_380_389
X Note Avg_ad1_380_389, "WAVETYPE=adc\rTIME=3:53:30 PM\rSTEP=-25"

WAVES	Avg_ad1_390_399
BEGIN
	-71.649994
	-71.660622
	-71.677505
	-71.715317
	-71.677505
	-71.64312
	-71.667816
	-71.690308
	-71.722488
	-71.668434
	-71.662186
	-71.689064
	-71.712502
	-71.66156
	-71.679062
	-71.671249
	-71.651871
	-71.721565
	-71.727188
	-71.67218
	-71.671555
	-71.667809
	-71.693741
	-71.668434
	-71.681557
	-71.715935
	-71.695
	-71.684372
	-71.652184
	-71.676559
	-71.66906
	-71.661873
	-71.723129
	-71.69281
	-71.695
	-71.710938
	-71.700623
	-71.671249
	-71.619385
	-71.690002
	-71.673431
	-71.651871
	-71.657814
	-71.694687
	-71.675621
	-71.703117
	-71.665001
	-71.691238
	-71.676865
	-71.688744
	-71.659065
	-71.709686
	-71.676559
	-71.640305
	-71.706863
	-71.703125
	-71.709999
	-71.66687
	-71.646248
	-71.615623
	-71.673119
	-71.67688
	-71.684685
	-71.682816
	-71.664375
	-71.68531
	-71.684998
	-71.691566
	-71.625618
	-71.654068
	-71.666245
	-71.647507
	-71.693123
	-71.669998
	-71.650925
	-71.674057
	-71.661865
	-71.700623
	-71.675621
	-71.664062
	-71.682816
	-71.673431
	-71.659378
	-71.707191
	-71.659065
	-71.704376
	-71.648438
	-71.671249
	-71.697495
	-71.664375
	-71.684685
	-71.655624
	-71.630615
	-71.665627
	-71.66906
	-71.693436
	-71.631248
	-71.645309
	-71.691879
	-71.663742
	-71.71125
	-71.655624
	-71.665627
	-71.668121
	-71.682495
	-71.710312
	-71.688431
	-71.706253
	-71.659996
	-71.692184
	-71.675003
	-71.686562
	-71.665932
	-71.673431
	-71.651878
	-71.670303
	-71.683434
	-71.663132
	-71.669067
	-71.66938
	-71.664375
	-71.679695
	-71.671875
	-71.641251
	-71.671875
	-71.685623
	-71.688126
	-71.649376
	-71.671249
	-71.678123
	-71.669693
	-71.659683
	-71.686874
	-71.699684
	-71.635628
	-71.64312
	-71.681877
	-71.664688
	-71.656876
	-71.683746
	-71.644691
	-71.703751
	-71.687805
	-71.668434
	-71.608429
	-71.700623
	-71.675941
	-71.677505
	-71.679695
	-71.667809
	-71.693123
	-71.66906
	-71.704056
	-71.672813
	-71.66906
	-71.713432
	-71.658432
	-71.648438
	-71.678757
	-71.642502
	-71.661568
	-71.706253
	-71.630623
	-71.68
	-71.683434
	-71.70031
	-71.668121
	-71.689064
	-71.642807
	-71.652191
	-71.682816
	-71.658752
	-71.675941
	-71.651566
	-71.672493
	-71.707809
	-71.646561
	-71.66468
	-71.694374
	-71.673752
	-71.702194
	-71.670937
	-71.68718
	-71.651253
	-71.634689
	-71.65937
	-71.648125
	-71.679688
	-71.673744
	-71.676559
	-71.666252
	-71.704376
	-71.661873
	-71.713745
	-71.672806
	-71.653122
	-71.645004
	-71.626556
	-71.654999
	-71.66375
	-71.661247
	-71.636879
	-71.673752
	-71.626251
	-71.642189
	-71.671875
	-71.664368
	-71.670937
	-71.696877
	-71.647186
	-71.677811
	-71.695
	-71.668747
	-71.679688
	-71.644363
	-71.684372
	-71.667496
	-71.694382
	-71.660629
	-71.665939
	-71.686562
	-71.633133
	-71.625626
	-71.674683
	-71.696243
	-71.68187
	-71.668747
	-71.645622
	-71.674683
	-71.694992
	-71.694687
	-71.664055
	-71.642807
	-71.644379
	-71.633743
	-71.669685
	-71.673752
	-71.646561
	-71.697495
	-71.69812
	-71.703751
	-71.668129
	-71.645309
	-71.690933
	-71.664688
	-71.684372
	-71.650307
	-71.643433
	-71.671875
	-71.656876
	-71.715622
	-71.674377
	-71.698441
	-71.678116
	-71.666878
	-71.654686
	-71.691879
	-71.675308
	-71.636559
	-71.650932
	-71.658745
	-71.655312
	-71.688126
	-71.665634
	-71.634689
	-71.672493
	-71.69281
	-71.672195
	-71.641251
	-71.645309
	-71.645004
	-71.706871
	-71.660934
	-71.699066
	-71.678749
	-71.673439
	-71.676872
	-71.667496
	-71.647179
	-71.663132
	-71.696564
	-71.682816
	-71.683128
	-71.668747
	-71.653122
	-71.648125
	-71.640938
	-71.671249
	-71.670311
	-71.66906
	-71.699997
	-71.647499
	-71.665939
	-71.631248
	-71.70562
	-71.690308
	-71.673752
	-71.653427
	-71.627182
	-71.662804
	-71.636879
	-71.655304
	-71.685623
	-71.679993
	-71.667809
	-71.657494
	-71.634689
	-71.71843
	-71.67968
	-71.664062
	-71.704689
	-71.65844
	-71.636246
	-71.645615
	-71.663124
	-71.700615
	-71.676254
	-71.665314
	-71.675003
	-71.654373
	-71.673431
	-71.685318
	-71.675308
	-71.670319
	-71.668434
	-71.676559
	-71.649063
	-71.681252
	-71.690308
	-71.689377
	-71.664993
	-71.702187
	-71.652496
	-71.654678
	-71.694374
	-71.676254
	-71.636871
	-71.674065
	-71.645622
	-71.690315
	-71.636246
	-71.648117
	-71.67469
	-71.623428
	-71.6875
	-71.67218
	-71.686569
	-71.681557
	-71.688438
	-71.689995
	-71.669998
	-71.642189
	-71.678749
	-71.725311
	-71.699371
	-71.684067
	-71.709373
	-71.668121
	-71.620621
	-71.64875
	-71.680618
	-71.655624
	-71.657494
	-71.675621
	-71.676865
	-71.654999
	-71.675621
	-71.654686
	-71.666557
	-71.672806
	-71.718742
	-71.651253
	-71.655624
	-71.645935
	-71.669678
	-71.693748
	-71.691246
	-71.704376
	-71.664993
	-71.690315
	-71.613747
	-71.651566
	-71.654999
	-71.660629
	-71.655624
	-71.625
	-71.634064
	-71.698433
	-71.692497
	-71.644058
	-71.689064
	-71.675926
	-71.652184
	-71.666245
	-71.64344
	-71.663437
	-71.609375
	-71.610947
	-71.68438
	-71.656876
	-71.632812
	-71.674377
	-71.693741
	-71.667496
	-71.635933
	-71.615311
	-71.687813
	-71.681564
	-71.673126
	-71.652809
	-71.69812
	-71.643753
	-71.720932
	-71.67186
	-71.65625
	-71.639999
	-71.671249
	-71.677177
	-71.644684
	-71.644997
	-71.653748
	-71.669052
	-71.659996
	-71.635315
	-71.672195
	-71.671249
	-71.683762
	-71.698128
	-71.684372
	-71.695938
	-71.689064
	-71.672188
	-71.643745
	-71.714058
	-71.689064
	-71.704689
	-71.660622
	-71.65062
	-71.642494
	-71.654373
	-71.652184
	-71.696877
	-71.696877
	-71.653755
	-71.675308
	-71.69281
	-71.713432
	-71.649681
	-71.660316
	-71.709366
	-71.675629
	-71.692184
	-71.686256
	-71.680618
	-71.654686
	-71.664055
	-71.642807
	-71.633125
	-71.653435
	-71.649681
	-71.645943
	-71.666252
	-71.681564
	-71.685318
	-71.650314
	-71.688438
	-71.65625
	-71.697807
	-71.670624
	-71.656563
	-71.651558
	-71.680313
	-71.641251
	-71.695938
	-71.68531
	-71.677193
	-71.676872
	-71.699059
	-71.733444
	-71.659378
	-71.64875
	-71.686874
	-71.690933
	-71.659065
	-71.662186
	-71.646248
	-71.651245
	-71.693436
	-71.685623
	-71.653122
	-71.663742
	-71.64875
	-71.699371
	-71.692184
	-71.680321
	-71.690933
	-71.684059
	-71.623436
	-71.684692
	-71.68718
	-71.654686
	-71.635941
	-71.654999
	-71.668121
	-71.694687
	-71.623123
	-71.639374
	-71.670311
	-71.635941
	-71.705627
	-71.690933
	-71.639687
	-71.638748
	-71.686256
	-71.667816
	-71.679062
	-71.629997
	-71.630623
	-71.66375
	-71.708427
	-71.643753
	-71.678436
	-71.715935
	-71.658432
	-71.678123
	-71.678749
	-71.654373
	-71.669685
	-71.710312
	-71.675621
	-71.687492
	-71.699997
	-71.657501
	-71.696251
	-71.698441
	-71.67218
	-71.657188
	-71.670319
	-71.652504
	-71.656563
	-71.674057
	-71.696243
	-71.698433
	-71.652809
	-71.662506
	-71.675621
	-71.674683
	-71.695938
	-71.675621
	-71.688751
	-71.667191
	-71.658745
	-71.671249
	-71.708755
	-71.672806
	-71.62281
	-71.683746
	-71.688744
	-71.727493
	-71.710938
	-71.673126
	-71.646248
	-71.683121
	-71.671867
	-71.684067
	-71.6875
	-71.686249
	-71.704681
	-71.655624
	-71.644058
	-71.699997
	-71.681877
	-71.67469
	-71.661873
	-71.66468
	-71.675003
	-71.644058
	-71.66687
	-71.67437
	-71.707809
	-71.671249
	-71.636253
	-71.639687
	-71.688126
	-71.646248
	-71.650307
	-71.673439
	-71.710304
	-71.651566
	-71.640305
	-71.707809
	-71.682808
	-71.682495
	-71.672188
	-71.670624
	-71.665314
	-71.66407
	-71.671249
	-71.714066
	-71.696243
	-71.664055
	-71.654068
	-71.694061
	-71.673439
	-71.696243
	-71.679688
	-71.729057
	-71.653755
	-71.699692
	-71.686874
	-71.678436
	-71.641876
	-71.718124
	-71.66906
	-71.68
	-71.713745
	-71.65625
	-71.638123
	-71.63562
	-71.660629
	-71.71843
	-71.68531
	-71.679062
	-71.709991
	-71.695312
	-71.662498
	-71.645622
	-71.681252
	-71.659683
	-71.649681
	-71.68718
	-71.694061
	-71.681252
	-71.649376
	-71.653435
	-71.674377
	-71.691879
	-71.671867
	-71.686874
	-71.681564
	-71.677811
	-71.661247
	-71.643745
	-71.677505
	-71.705002
	-71.663124
	-71.657181
	-71.669373
	-71.665627
	-71.671562
	-71.702805
	-71.666885
	-71.63813
	-71.676872
	-71.677498
	-71.708435
	-71.685936
	-71.693436
	-71.653748
	-71.633751
	-71.644684
	-71.684998
	-71.658432
	-71.666245
	-71.676559
	-71.651253
	-71.666565
	-71.689064
	-71.686249
	-71.667183
	-71.706871
	-71.665627
	-71.697815
	-71.659378
	-71.64875
	-71.677498
	-71.638748
	-71.706253
	-71.677505
	-71.696564
	-71.678749
	-71.701874
	-71.695938
	-71.728745
	-71.70562
	-71.680313
	-71.654999
	-71.659065
	-71.658752
	-71.636559
	-71.693436
	-71.688126
	-71.69281
	-71.721878
	-71.672813
	-71.64344
	-71.653748
	-71.707809
	-71.657501
	-71.704384
	-71.696243
	-71.671562
	-71.691566
	-71.673431
	-71.662811
	-71.623436
	-71.674362
	-71.691879
	-71.659683
	-71.647194
	-71.677505
	-71.734688
	-71.679062
	-71.675308
	-71.680313
	-71.639069
	-71.665314
	-71.641869
	-71.605309
	-71.677505
	-71.69281
	-71.670624
	-71.706558
	-71.659683
	-71.636559
	-71.68219
	-71.659988
	-71.645309
	-71.680939
	-71.652496
	-71.661873
	-71.710312
	-71.679062
	-71.653435
	-71.678749
	-71.667496
	-71.649368
	-71.633743
	-71.659073
	-71.701553
	-71.698128
	-71.680939
	-71.696877
	-71.65625
	-71.696556
	-71.651566
	-71.676559
	-71.716873
	-71.711868
	-71.658432
	-71.677185
	-71.648125
	-71.646561
	-71.662811
	-71.670311
	-71.671562
	-71.664055
	-71.708435
	-71.684685
	-71.681564
	-71.69812
	-71.659996
	-71.662811
	-71.681877
	-71.688126
	-71.657501
	-71.665939
	-71.672195
	-71.650932
	-71.661552
	-71.639053
	-71.673744
	-71.669067
	-71.651245
	-71.701561
	-71.668747
	-71.644691
	-71.689377
	-71.68718
	-71.673119
	-71.671257
	-71.699692
	-71.724998
	-71.675934
	-71.641556
	-71.71093
	-71.705002
	-71.637497
	-71.661568
	-71.680313
	-71.652504
	-71.681564
	-71.678436
	-71.677498
	-71.694061
	-71.704056
	-71.699059
	-71.685936
	-71.697807
	-71.679062
	-71.75
	-71.811554
	-71.728134
	-71.65625
	-71.690933
	-71.684685
	-71.653122
	-71.700317
	-71.688431
	-71.667191
	-71.703125
	-71.691559
	-71.696251
	-71.709061
	-71.679062
	-71.714371
	-71.69062
	-71.735626
	-71.722801
	-71.723747
	-71.710617
	-71.694374
	-71.739059
	-71.731552
	-71.710007
	-71.740005
	-71.78093
	-71.754997
	-71.759689
	-71.722504
	-71.765312
	-71.738754
	-71.740616
	-71.759689
	-71.774681
	-71.779694
	-71.798431
	-71.79187
	-71.795624
	-71.766876
	-71.752182
	-71.823433
	-71.772812
	-71.779999
	-71.819687
	-71.776566
	-71.768753
	-71.783432
	-71.804367
	-71.831558
	-71.827499
	-71.85656
	-71.784683
	-71.824684
	-71.834999
	-71.814995
	-71.798119
	-71.866875
	-71.875
	-71.902184
	-71.843124
	-71.879051
	-71.860939
	-71.860001
	-71.865936
	-71.847809
	-71.839996
	-71.850937
	-71.882187
	-71.888443
	-71.84375
	-71.850624
	-71.891251
	-71.904068
	-71.891243
	-71.852188
	-71.855934
	-71.833443
	-71.898438
	-71.937813
	-71.877495
	-71.912491
	-71.937813
	-71.917816
	-71.890945
	-71.935005
	-71.916557
	-71.902184
	-71.897186
	-71.90593
	-71.950943
	-71.948441
	-71.965309
	-71.973747
	-71.92469
	-71.930931
	-71.933434
	-71.946564
	-71.93187
	-71.965622
	-71.967819
	-71.984375
	-71.903435
	-71.96093
	-71.959373
	-72.004997
	-71.965012
	-71.958435
	-72.007187
	-72.005936
	-71.987808
	-71.928123
	-71.970001
	-71.997818
	-71.974075
	-71.985313
	-71.98156
	-71.979065
	-71.982811
	-72.006561
	-71.969376
	-71.99437
	-72.015625
	-71.99437
	-72.008438
	-71.996872
	-72.031876
	-72.014053
	-71.992813
	-72.025314
	-72.071243
	-72.039688
	-72.03875
	-72.024368
	-72.003746
	-72.001244
	-72.014999
	-72.027817
	-72.047188
	-72.026566
	-72.013756
	-72.059059
	-72.042191
	-72.094376
	-72.019058
	-72.028435
	-72.057816
	-72.050621
	-72.024368
	-72.013435
	-72.056564
	-72.057503
	-72.062187
	-72.060944
	-72.082504
	-72.089989
	-72.113129
	-72.052505
	-72.037491
	-72.070938
	-72.072807
	-72.101555
	-72.115623
	-72.084373
	-72.083443
	-72.056564
	-72.101562
	-72.092804
	-72.115631
	-72.078117
	-72.069069
	-72.128754
	-72.116249
	-72.147812
	-72.106865
	-72.090309
	-72.067497
	-72.07563
	-72.127495
	-72.129059
	-72.135933
	-72.131248
	-72.137497
	-72.138123
	-72.142807
	-72.109993
	-72.106567
	-72.140633
	-72.151253
	-72.1175
	-72.126244
	-72.153748
	-72.156876
	-72.148758
	-72.097183
	-72.108437
	-72.141563
	-72.15937
	-72.165627
	-72.182808
	-72.152496
	-72.165939
	-72.15625
	-72.133438
	-72.151558
	-72.14843
	-72.166245
	-72.119995
	-72.165314
	-72.125626
	-72.15406
	-72.164688
	-72.130623
	-72.151253
	-72.156258
	-72.197807
	-72.168129
	-72.192505
	-72.167183
	-72.198441
	-72.18
	-72.169678
	-72.140945
	-72.158127
	-72.196564
	-72.168747
	-72.18
	-72.167801
	-72.180939
	-72.177811
	-72.216866
	-72.214371
	-72.163116
	-72.199371
	-72.205307
	-72.190933
	-72.197189
	-72.221565
	-72.222816
	-72.204369
	-72.18219
	-72.199059
	-72.175934
	-72.227501
	-72.1875
	-72.206558
	-72.178757
	-72.191879
	-72.268745
	-72.235626
	-72.197182
	-72.209061
	-72.216248
	-72.205002
	-72.18
	-72.183434
	-72.198746
	-72.26062
	-72.217178
	-72.22406
	-72.182503
	-72.213432
	-72.222809
	-72.223129
	-72.24781
	-72.255936
	-72.220314
	-72.231873
	-72.234055
	-72.240311
	-72.238121
	-72.233437
	-72.240623
	-72.246246
	-72.227493
	-72.246567
	-72.234062
	-72.27063
	-72.250618
	-72.195938
	-72.272804
	-72.225311
	-72.258125
	-72.262497
	-72.256248
	-72.271248
	-72.258125
	-72.24437
	-72.26281
	-72.297806
	-72.252808
	-72.274376
	-72.253746
	-72.254066
	-72.279068
	-72.269371
	-72.226875
	-72.290314
	-72.267181
	-72.246254
	-72.242188
	-72.264694
	-72.277809
	-72.26062
	-72.287491
	-72.255936
	-72.280624
	-72.245316
	-72.254684
	-72.269058
	-72.277191
	-72.28688
	-72.218124
	-72.29937
	-72.27594
	-72.264999
	-72.297806
	-72.250305
	-72.312187
	-72.249374
	-72.283127
	-72.232498
	-72.256561
	-72.279694
	-72.312813
	-72.292809
	-72.282501
	-72.297806
	-72.316872
	-72.329689
	-72.322495
	-72.313744
	-72.270622
	-72.263748
	-72.298119
	-72.29187
	-72.299057
	-72.309692
	-72.285629
	-72.318436
	-72.320938
	-72.296875
	-72.288124
	-72.336868
	-72.345932
	-72.309067
	-72.287498
	-72.295937
	-72.292496
	-72.285934
	-72.291878
	-72.267181
	-72.301254
	-72.316879
	-72.338753
	-72.323746
	-72.303123
	-72.34156
	-72.333435
	-72.318436
	-72.318741
	-72.303444
	-72.346565
	-72.343124
	-72.303123
	-72.292809
	-72.268127
	-72.303436
	-72.312187
	-72.292816
	-72.337181
	-72.349686
	-72.291557
	-72.305618
	-72.332191
	-72.302185
	-72.31781
	-72.289375
	-72.367813
	-72.325623
	-72.327805
	-72.306877
	-72.323441
	-72.305939
	-72.349686
	-72.33313
	-72.348434
	-72.29937
	-72.327499
	-72.403748
	-72.332809
	-72.283752
	-72.346878
	-72.334061
	-72.326561
	-72.339066
	-72.375626
	-72.328751
	-72.315628
	-72.329369
	-72.386559
	-72.346245
	-72.314064
	-72.357193
	-72.294373
	-72.287498
	-72.317505
	-72.348434
	-72.329056
	-72.310623
	-72.374687
	-72.326561
	-72.36219
	-72.361557
	-72.381241
	-72.344063
	-72.322502
	-72.371246
	-72.333443
	-72.333122
	-72.349373
	-72.342819
	-72.339058
	-72.342819
	-72.342178
	-72.347183
	-72.378433
	-72.340927
	-72.350937
	-72.385307
	-72.336563
	-72.361244
	-72.370621
	-72.375938
	-72.372177
	-72.360626
	-72.346878
	-72.357178
	-72.350937
	-72.310303
	-72.340309
	-72.368118
	-72.387802
	-72.393753
	-72.34687
	-72.345314
	-72.3825
	-72.326553
	-72.362495
	-72.315002
	-72.341568
	-72.368118
	-72.333748
	-72.33094
	-72.34874
	-72.381874
	-72.385628
	-72.379997
	-72.383743
	-72.360939
	-72.386879
	-72.374992
	-72.3825
	-72.358749
	-72.356247
	-72.316566
	-72.356873
	-72.420937
	-72.403427
	-72.41407
	-72.353119
	-72.355621
	-72.366875
	-72.381874
	-72.367188
	-72.379684
	-72.401566
	-72.41906
	-72.411255
	-72.374374
	-72.39344
	-72.344063
	-72.365623
	-72.393745
	-72.365311
	-72.353745
	-72.354996
	-72.40062
	-72.41375
	-72.40062
	-72.426872
	-72.388748
	-72.357811
	-72.373123
	-72.366249
	-72.381248
	-72.375931
	-72.402184
	-72.375313
	-72.349373
	-72.367813
	-72.37812
	-72.382187
	-72.399368
	-72.370934
	-72.395622
	-72.385307
	-72.368744
	-72.374062
	-72.367813
	-72.404068
	-72.370308
	-72.390312
	-72.382187
	-72.384064
	-72.354996
	-72.373436
	-72.3825
	-72.392502
	-72.343124
	-72.382805
	-72.396561
	-72.392815
	-72.384689
	-72.345314
	-72.405937
	-72.416565
	-72.402184
	-72.373749
	-72.366249
	-72.387497
	-72.367813
	-72.359062
	-72.375313
	-72.366249
	-72.405624
	-72.409996
	-72.409683
	-72.389679
	-72.409683
	-72.390312
	-72.400314
	-72.386261
	-72.394066
	-72.409683
	-72.397812
	-72.399994
	-72.406876
	-72.384995
	-72.355621
	-72.427185
	-72.394371
	-72.381561
	-72.376877
	-72.419067
	-72.377495
	-72.396561
	-72.400627
	-72.379684
	-72.387192
	-72.419693
	-72.44812
	-72.417824
	-72.379684
	-72.416557
	-72.418747
	-72.44281
	-72.411247
	-72.383438
	-72.344681
	-72.420303
	-72.414993
	-72.395622
	-72.409065
	-72.395004
	-72.440933
	-72.398117
	-72.435623
	-72.460617
	-72.406563
	-72.41906
	-72.378754
	-72.383751
	-72.38781
	-72.442497
	-72.438751
	-72.443436
	-72.433746
	-72.395943
	-72.399994
	-72.374054
	-72.41906
	-72.428436
	-72.467812
	-72.409065
	-72.37532
	-72.412186
	-72.431252
	-72.455002
	-72.418129
	-72.38063
	-72.455627
	-72.41188
	-72.423431
	-72.405937
	-72.394684
	-72.451256
	-72.462814
	-72.443741
	-72.432182
	-72.367813
	-72.362183
	-72.4375
	-72.414375
	-72.436249
	-72.404068
	-72.366554
	-72.408752
	-72.417183
	-72.399368
	-72.429688
	-72.391251
	-72.373444
